doc_id,state,source_path,time_sec,py_peak_mem_mb,rss_before_mb,rss_after_mb,rss_delta_mb,had_error
California/California_15,California,d:\NLP_Project_tasks_6_8_11\OCR_output\California\California_15.txt,2.9039003001526,0.09196853637695312,105.93359375,105.93359375,0.0,False
California/California_16,California,d:\NLP_Project_tasks_6_8_11\OCR_output\California\California_16.txt,5.143140899948776,0.4548072814941406,105.93359375,106.1328125,0.19921875,False
California/California_2,California,d:\NLP_Project_tasks_6_8_11\OCR_output\California\California_2.txt,2.6467588001396507,0.06158256530761719,106.1328125,106.1328125,0.0,False
California/California_3,California,d:\NLP_Project_tasks_6_8_11\OCR_output\California\California_3.txt,2.8910615001805127,0.11701583862304688,106.1328125,106.1328125,0.0,False
California/California_4,California,d:\NLP_Project_tasks_6_8_11\OCR_output\California\California_4.txt,2.5841359000187367,0.06562519073486328,106.1328125,106.1328125,0.0,False
California/California_5,California,d:\NLP_Project_tasks_6_8_11\OCR_output\California\California_5.txt,4.03818150004372,0.32654285430908203,106.1328125,106.13671875,0.00390625,False
California/California_6,California,d:\NLP_Project_tasks_6_8_11\OCR_output\California\California_6.txt,2.5474378999788314,0.04996776580810547,106.13671875,106.13671875,0.0,False
California/California_7,California,d:\NLP_Project_tasks_6_8_11\OCR_output\California\California_7.txt,2.734478200087324,0.05214118957519531,106.13671875,106.14453125,0.0078125,False
California/California_8,California,d:\NLP_Project_tasks_6_8_11\OCR_output\California\California_8.txt,2.7795313000679016,0.1062784194946289,106.14453125,106.14453125,0.0,False
California/California_9,California,d:\NLP_Project_tasks_6_8_11\OCR_output\California\California_9.txt,2.586347399977967,0.040230751037597656,106.14453125,106.14453125,0.0,False
Connecticut/Connecticut_1,Connecticut,d:\NLP_Project_tasks_6_8_11\OCR_output\Connecticut\Connecticut_1.txt,2.8951413999311626,0.10263633728027344,106.14453125,106.1484375,0.00390625,False
Connecticut/Connecticut_6,Connecticut,d:\NLP_Project_tasks_6_8_11\OCR_output\Connecticut\Connecticut_6.txt,3.177445499924943,0.18007659912109375,106.1484375,106.1484375,0.0,False
Hawaii/Hawaii_10,Hawaii,d:\NLP_Project_tasks_6_8_11\OCR_output\Hawaii\Hawaii_10.txt,2.3114833999425173,0.04044532775878906,106.1484375,106.1484375,0.0,False
Hawaii/Hawaii_14,Hawaii,d:\NLP_Project_tasks_6_8_11\OCR_output\Hawaii\Hawaii_14.txt,2.2264177000615746,0.040287017822265625,106.1484375,106.1796875,0.03125,False
Hawaii/Hawaii_35,Hawaii,d:\NLP_Project_tasks_6_8_11\OCR_output\Hawaii\Hawaii_35.txt,2.1974464000668377,0.040615081787109375,106.1796875,106.1796875,0.0,False
Hawaii/Hawaii_37,Hawaii,d:\NLP_Project_tasks_6_8_11\OCR_output\Hawaii\Hawaii_37.txt,2.357843100093305,0.039798736572265625,106.1796875,106.1796875,0.0,False
Idaho/Idaho_1,Idaho,d:\NLP_Project_tasks_6_8_11\OCR_output\Idaho\Idaho_1.txt,2.9340992998331785,0.03952503204345703,106.1796875,106.1796875,0.0,False
Illinois/Illinois_6,Illinois,d:\NLP_Project_tasks_6_8_11\OCR_output\Illinois\Illinois_6.txt,2.5182427000254393,0.03975868225097656,106.1796875,106.1796875,0.0,False
Indiana/Indiana_2,Indiana,d:\NLP_Project_tasks_6_8_11\OCR_output\Indiana\Indiana_2.txt,2.4338122000917792,0.040462493896484375,106.1796875,106.1796875,0.0,False
Indiana/Indiana_5,Indiana,d:\NLP_Project_tasks_6_8_11\OCR_output\Indiana\Indiana_5.txt,2.724177800118923,0.06103706359863281,106.1796875,106.18359375,0.00390625,False
Indiana/Indiana_7,Indiana,d:\NLP_Project_tasks_6_8_11\OCR_output\Indiana\Indiana_7.txt,3.202745000133291,0.0396881103515625,106.18359375,106.18359375,0.0,False
Maine/Maine_20,Maine,d:\NLP_Project_tasks_6_8_11\OCR_output\Maine\Maine_20.txt,4.390380699886009,0.18137550354003906,106.18359375,106.18359375,0.0,False
Maryland/Maryland_10,Maryland,d:\NLP_Project_tasks_6_8_11\OCR_output\Maryland\Maryland_10.txt,3.3913797000423074,0.040271759033203125,106.18359375,106.18359375,0.0,False
Maryland/Maryland_55,Maryland,d:\NLP_Project_tasks_6_8_11\OCR_output\Maryland\Maryland_55.txt,5.2833785999100655,0.04041862487792969,106.18359375,106.18359375,0.0,False
Maryland/Maryland_56,Maryland,d:\NLP_Project_tasks_6_8_11\OCR_output\Maryland\Maryland_56.txt,5.897794699994847,0.03958415985107422,106.18359375,106.18359375,0.0,False
Maryland/Maryland_70,Maryland,d:\NLP_Project_tasks_6_8_11\OCR_output\Maryland\Maryland_70.txt,7.01375830010511,0.040320396423339844,106.18359375,106.18359375,0.0,False
Massachusetts/Massachusetts_26,Massachusetts,d:\NLP_Project_tasks_6_8_11\OCR_output\Massachusetts\Massachusetts_26.txt,8.230611499864608,0.1813955307006836,106.18359375,106.18359375,0.0,False
Michigan/Michigan_1,Michigan,d:\NLP_Project_tasks_6_8_11\OCR_output\Michigan\Michigan_1.txt,4.112125899875537,0.23787975311279297,106.18359375,106.18359375,0.0,False
Michigan/Michigan_3,Michigan,d:\NLP_Project_tasks_6_8_11\OCR_output\Michigan\Michigan_3.txt,3.7807467998936772,0.24138927459716797,106.18359375,106.18359375,0.0,False
Michigan/Michigan_6,Michigan,d:\NLP_Project_tasks_6_8_11\OCR_output\Michigan\Michigan_6.txt,2.4551236999686807,0.04042243957519531,106.18359375,106.1875,0.00390625,False
Michigan/Michigan_9,Michigan,d:\NLP_Project_tasks_6_8_11\OCR_output\Michigan\Michigan_9.txt,3.9211365000810474,0.2852926254272461,106.1875,106.1875,0.0,False
Minnesota/Minesota_4,Minnesota,d:\NLP_Project_tasks_6_8_11\OCR_output\Minnesota\Minesota_4.txt,2.382030699867755,0.03979969024658203,106.1875,106.1875,0.0,False
Minnesota/Minesota_6,Minnesota,d:\NLP_Project_tasks_6_8_11\OCR_output\Minnesota\Minesota_6.txt,3.900645599933341,0.2774782180786133,106.1875,106.1875,0.0,False
New Hampshire/NewHempshire_3,New Hampshire,d:\NLP_Project_tasks_6_8_11\OCR_output\New Hampshire\NewHempshire_3.txt,3.3909940000157803,0.18182659149169922,106.1875,106.1875,0.0,False
New Jersey/NewJersey_9,New Jersey,d:\NLP_Project_tasks_6_8_11\OCR_output\New Jersey\NewJersey_9.txt,2.9411033999640495,0.11841583251953125,106.1875,106.1875,0.0,False
New York/NewYork_1,New York,d:\NLP_Project_tasks_6_8_11\OCR_output\New York\NewYork_1.txt,2.991808299906552,0.10629749298095703,106.1875,106.19140625,0.00390625,False
New York/NewYork_32,New York,d:\NLP_Project_tasks_6_8_11\OCR_output\New York\NewYork_32.txt,3.2398798000067472,0.18017101287841797,106.19140625,106.19140625,0.0,False
New York/NewYork_4,New York,d:\NLP_Project_tasks_6_8_11\OCR_output\New York\NewYork_4.txt,2.337703400058672,0.039757728576660156,106.19140625,106.19140625,0.0,False
North Carolina/NorthCarolina_18,North Carolina,d:\NLP_Project_tasks_6_8_11\OCR_output\North Carolina\NorthCarolina_18.txt,2.7597367998678237,0.052277565002441406,106.2421875,106.25,0.0078125,False
North Carolina/NorthCarolina_7,North Carolina,d:\NLP_Project_tasks_6_8_11\OCR_output\North Carolina\NorthCarolina_7.txt,2.598054900066927,0.04213142395019531,106.25,106.25,0.0,False
Ohio/Ohio_1,Ohio,d:\NLP_Project_tasks_6_8_11\OCR_output\Ohio\Ohio_1.txt,2.427597099915147,0.03996849060058594,106.25,106.25390625,0.00390625,False
Ohio/Ohio_2,Ohio,d:\NLP_Project_tasks_6_8_11\OCR_output\Ohio\Ohio_2.txt,2.477724099997431,0.03960227966308594,106.25390625,106.25390625,0.0,False
Ohio/Ohio_3,Ohio,d:\NLP_Project_tasks_6_8_11\OCR_output\Ohio\Ohio_3.txt,2.3427826000843197,0.03980731964111328,106.25390625,106.25390625,0.0,False
Ohio/Ohio_7,Ohio,d:\NLP_Project_tasks_6_8_11\OCR_output\Ohio\Ohio_7.txt,2.191409599967301,0.040411949157714844,106.25390625,106.25390625,0.0,False
Ohio/Ohio_8,Ohio,d:\NLP_Project_tasks_6_8_11\OCR_output\Ohio\Ohio_8.txt,2.310633199987933,0.039855003356933594,106.25390625,106.25390625,0.0,False
Oregon/Oregon_13,Oregon,d:\NLP_Project_tasks_6_8_11\OCR_output\Oregon\Oregon_13.txt,4.704245300032198,0.3376598358154297,106.25390625,106.3984375,0.14453125,False
Pennsylvania/Pennsylvania_20,Pennsylvania,d:\NLP_Project_tasks_6_8_11\OCR_output\Pennsylvania\Pennsylvania_20.txt,5.309703500010073,0.29687976837158203,106.3984375,106.4140625,0.015625,False
Pennsylvania/Pennsylvania_8,Pennsylvania,d:\NLP_Project_tasks_6_8_11\OCR_output\Pennsylvania\Pennsylvania_8.txt,2.734981399960816,0.040497779846191406,106.4140625,106.4140625,0.0,False
Rhode Island/RhodeIsland_7,Rhode Island,d:\NLP_Project_tasks_6_8_11\OCR_output\Rhode Island\RhodeIsland_7.txt,3.617700100177899,0.18089771270751953,106.4140625,106.4140625,0.0,False
Texas/Texas_1,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_1.txt,2.750942600192502,0.04718303680419922,106.4140625,106.4140625,0.0,False
Texas/Texas_10,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_10.txt,9.711654599988833,0.3067169189453125,106.4140625,106.4140625,0.0,False
Texas/Texas_11,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_11.txt,3.0285644000396132,0.03947639465332031,106.4140625,106.4140625,0.0,False
Texas/Texas_12,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_12.txt,6.499308499973267,0.3905506134033203,106.4140625,106.4140625,0.0,True
Texas/Texas_13,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_13.txt,3.4510003000032157,0.0881662368774414,106.4140625,106.4140625,0.0,False
Texas/Texas_14,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_14.txt,3.5817440000828356,0.222442626953125,106.4140625,106.4140625,0.0,False
Texas/Texas_15,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_15.txt,2.5632708000484854,0.04046154022216797,106.4140625,106.4140625,0.0,False
Texas/Texas_16,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_16.txt,2.4155337000265718,0.03981208801269531,106.4140625,106.4140625,0.0,False
Texas/Texas_17,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_17.txt,2.444227300118655,0.03975677490234375,106.4140625,106.4140625,0.0,False
Texas/Texas_18,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_18.txt,2.501603400101885,0.039653778076171875,106.4140625,106.4140625,0.0,False
Texas/Texas_19,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_19.txt,2.411454299930483,0.04888916015625,106.4140625,106.41796875,0.00390625,True
Texas/Texas_2,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_2.txt,2.739821699913591,0.09695816040039062,106.42578125,106.42578125,0.0,False
Texas/Texas_20,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_20.txt,2.638178699882701,0.04694652557373047,106.42578125,106.42578125,0.0,False
Texas/Texas_21,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_21.txt,2.453667600173503,0.041698455810546875,106.42578125,106.42578125,0.0,False
Texas/Texas_22,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_22.txt,3.975603000028059,0.2575368881225586,106.42578125,106.42578125,0.0,False
Texas/Texas_23,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_23.txt,2.7386749000288546,0.041708946228027344,106.42578125,106.42578125,0.0,False
Texas/Texas_24,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_24.txt,4.131984999869019,0.15494441986083984,106.42578125,106.42578125,0.0,False
Texas/Texas_25,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_25.txt,4.116526699857786,0.06879138946533203,106.42578125,97.76953125,-8.65625,False
Texas/Texas_26,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_26.txt,4.972387299872935,0.04446887969970703,97.76953125,93.44921875,-4.3203125,False
Texas/Texas_27,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_27.txt,4.988705399911851,0.04305458068847656,93.44921875,93.44921875,0.0,False
Texas/Texas_28,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_28.txt,4.114345000125468,0.045395851135253906,93.44921875,90.89453125,-2.5546875,False
Texas/Texas_29,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_29.txt,4.022681300062686,0.05294322967529297,90.89453125,89.59375,-1.30078125,False
Texas/Texas_3,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_3.txt,3.4197145998477936,0.05548858642578125,89.6015625,89.6015625,0.0,False
Texas/Texas_30,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_30.txt,2.6466546999290586,0.03977489471435547,89.60546875,89.61328125,0.0078125,False
Texas/Texas_31,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_31.txt,3.4477190000470728,0.04159355163574219,89.61328125,89.61328125,0.0,False
Texas/Texas_32,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_32.txt,2.5560647000093013,0.039630889892578125,89.61328125,89.61328125,0.0,False
Texas/Texas_33,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_33.txt,2.585446499986574,0.051532745361328125,89.61328125,89.61328125,0.0,False
Texas/Texas_34,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_34.txt,2.496040599886328,0.043761253356933594,89.61328125,89.61328125,0.0,False
Texas/Texas_35,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_35.txt,2.545725299976766,0.04229927062988281,89.61328125,89.61328125,0.0,False
Texas/Texas_36,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_36.txt,2.402610900113359,0.04102039337158203,89.61328125,89.61328125,0.0,False
Texas/Texas_37,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_37.txt,2.511327899992466,0.04294013977050781,89.61328125,89.6171875,0.00390625,False
Texas/Texas_38,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_38.txt,2.549849199829623,0.05026435852050781,89.62109375,89.62109375,0.0,False
Texas/Texas_39,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_39.txt,2.619961000047624,0.040947914123535156,89.62109375,89.62109375,0.0,False
Texas/Texas_4,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_4.txt,2.8478233001660556,0.043457984924316406,89.62109375,89.62109375,0.0,False
Texas/Texas_40,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_40.txt,2.5231902999803424,0.046530723571777344,89.62109375,89.625,0.00390625,False
Texas/Texas_41,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_41.txt,2.5289982999674976,0.07449531555175781,89.6328125,89.63671875,0.00390625,False
Texas/Texas_42,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_42.txt,2.3802839000709355,0.03979778289794922,89.63671875,89.640625,0.00390625,False
Texas/Texas_43,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_43.txt,2.374947400065139,0.04136466979980469,89.640625,89.64453125,0.00390625,False
Texas/Texas_44,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_44.txt,3.779867400182411,0.2642478942871094,89.64453125,89.7109375,0.06640625,False
Texas/Texas_45,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_45.txt,2.537460899911821,0.06299781799316406,89.7109375,89.73828125,0.02734375,False
Texas/Texas_46,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_46.txt,2.317402600077912,0.040531158447265625,89.73828125,89.73828125,0.0,False
Texas/Texas_47,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_47.txt,2.505834999959916,0.06333255767822266,89.73828125,89.73828125,0.0,False
Texas/Texas_48,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_48.txt,2.290176499867812,0.03966522216796875,89.73828125,89.7421875,0.00390625,False
Texas/Texas_49,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_49.txt,2.257690600119531,0.041306495666503906,89.7421875,89.7421875,0.0,False
Texas/Texas_5,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_5.txt,2.5304760998114944,0.06148815155029297,89.7421875,89.7421875,0.0,False
Texas/Texas_50,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_50.txt,2.5285192001610994,0.040248870849609375,89.7421875,89.75,0.0078125,False
Texas/Texas_51,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_51.txt,2.448383599985391,0.04456138610839844,89.75,89.75,0.0,False
Texas/Texas_52,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_52.txt,2.4785041001159698,0.043033599853515625,89.75,89.75,0.0,False
Texas/Texas_53,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_53.txt,2.5524974002037197,0.043738365173339844,89.75,89.75390625,0.00390625,False
Texas/Texas_54,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_54.txt,2.6398313001263887,0.04212379455566406,89.75390625,89.75390625,0.0,False
Texas/Texas_6,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_6.txt,2.933558600023389,0.066650390625,89.75390625,89.75390625,0.0,False
Texas/Texas_7,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_7.txt,2.8204809001181275,0.10807228088378906,89.75390625,89.75390625,0.0,False
Texas/Texas_8,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_8.txt,3.185562700033188,0.09258747100830078,89.7578125,89.7578125,0.0,False
Texas/Texas_9,Texas,d:\NLP_Project_tasks_6_8_11\OCR_output\Texas\Texas_9.txt,2.629678700119257,0.03994941711425781,89.7578125,89.7578125,0.0,False
Utah/Utah_1,Utah,d:\NLP_Project_tasks_6_8_11\OCR_output\Utah\Utah_1.txt,2.5165631999261677,0.040904998779296875,89.7578125,89.7578125,0.0,False
Utah/Utah_10,Utah,d:\NLP_Project_tasks_6_8_11\OCR_output\Utah\Utah_10.txt,2.725207299925387,0.07681560516357422,89.76171875,89.765625,0.00390625,False
Utah/Utah_11,Utah,d:\NLP_Project_tasks_6_8_11\OCR_output\Utah\Utah_11.txt,2.7718223000410944,0.03979682922363281,89.765625,89.765625,0.0,False
Utah/Utah_12,Utah,d:\NLP_Project_tasks_6_8_11\OCR_output\Utah\Utah_12.txt,3.5073023000732064,0.18178749084472656,89.765625,89.765625,0.0,False
Utah/Utah_13,Utah,d:\NLP_Project_tasks_6_8_11\OCR_output\Utah\Utah_13.txt,2.584301399998367,0.04583740234375,89.765625,89.765625,0.0,False
Utah/Utah_14,Utah,d:\NLP_Project_tasks_6_8_11\OCR_output\Utah\Utah_14.txt,2.7346101000439376,0.0709228515625,89.76953125,89.8046875,0.03515625,False
Utah/Utah_15,Utah,d:\NLP_Project_tasks_6_8_11\OCR_output\Utah\Utah_15.txt,3.032743499847129,0.09042072296142578,89.8046875,89.8046875,0.0,False
Utah/Utah_16,Utah,d:\NLP_Project_tasks_6_8_11\OCR_output\Utah\Utah_16.txt,2.5633542998693883,0.08246326446533203,89.8046875,89.8046875,0.0,False
Utah/Utah_17,Utah,d:\NLP_Project_tasks_6_8_11\OCR_output\Utah\Utah_17.txt,2.7342308999504894,0.08989620208740234,89.8125,89.8125,0.0,False
Utah/Utah_18,Utah,d:\NLP_Project_tasks_6_8_11\OCR_output\Utah\Utah_18.txt,2.9159054001793265,0.10481452941894531,89.81640625,89.81640625,0.0,False
Utah/Utah_19,Utah,d:\NLP_Project_tasks_6_8_11\OCR_output\Utah\Utah_19.txt,3.088208500063047,0.13638687133789062,89.81640625,89.8203125,0.00390625,False
Utah/Utah_2,Utah,d:\NLP_Project_tasks_6_8_11\OCR_output\Utah\Utah_2.txt,2.6452703999821097,0.07403373718261719,89.82421875,89.59765625,-0.2265625,False
Utah/Utah_20,Utah,d:\NLP_Project_tasks_6_8_11\OCR_output\Utah\Utah_20.txt,2.4296842999756336,0.04566383361816406,89.59765625,89.6015625,0.00390625,False
Utah/Utah_21,Utah,d:\NLP_Project_tasks_6_8_11\OCR_output\Utah\Utah_21.txt,2.5886784999165684,0.0395965576171875,89.6015625,89.6015625,0.0,False
Utah/Utah_22,Utah,d:\NLP_Project_tasks_6_8_11\OCR_output\Utah\Utah_22.txt,2.471220900071785,0.040297508239746094,89.6015625,89.609375,0.0078125,False
Utah/Utah_3,Utah,d:\NLP_Project_tasks_6_8_11\OCR_output\Utah\Utah_3.txt,2.669115799944848,0.06748390197753906,89.609375,89.61328125,0.00390625,False
Utah/Utah_4,Utah,d:\NLP_Project_tasks_6_8_11\OCR_output\Utah\Utah_4.txt,2.614664499880746,0.056099891662597656,89.61328125,89.6171875,0.00390625,False
Utah/Utah_5,Utah,d:\NLP_Project_tasks_6_8_11\OCR_output\Utah\Utah_5.txt,2.5835198999848217,0.04022216796875,89.6171875,89.6171875,0.0,False
Utah/Utah_6,Utah,d:\NLP_Project_tasks_6_8_11\OCR_output\Utah\Utah_6.txt,3.065855900058523,0.1373729705810547,89.6171875,89.6328125,0.015625,False
Utah/Utah_7,Utah,d:\NLP_Project_tasks_6_8_11\OCR_output\Utah\Utah_7.txt,3.8724949001334608,0.054038047790527344,89.6328125,89.6328125,0.0,False
Utah/Utah_8,Utah,d:\NLP_Project_tasks_6_8_11\OCR_output\Utah\Utah_8.txt,2.5795891999732703,0.03952503204345703,89.6328125,89.6328125,0.0,False
Utah/Utah_9,Utah,d:\NLP_Project_tasks_6_8_11\OCR_output\Utah\Utah_9.txt,2.553790000034496,0.041359901428222656,89.63671875,89.63671875,0.0,False
Vermont/Vermont_10,Vermont,d:\NLP_Project_tasks_6_8_11\OCR_output\Vermont\Vermont_10.txt,2.878143599955365,0.0674295425415039,89.63671875,89.63671875,0.0,False
Vermont/Vermont_11,Vermont,d:\NLP_Project_tasks_6_8_11\OCR_output\Vermont\Vermont_11.txt,2.9590131998993456,0.1246795654296875,89.63671875,89.63671875,0.0,False
Vermont/Vermont_12,Vermont,d:\NLP_Project_tasks_6_8_11\OCR_output\Vermont\Vermont_12.txt,3.3815208999440074,0.18023204803466797,89.63671875,89.65234375,0.015625,False
Vermont/Vermont_13,Vermont,d:\NLP_Project_tasks_6_8_11\OCR_output\Vermont\Vermont_13.txt,2.30547589994967,0.04036712646484375,89.65234375,89.65234375,0.0,False
Vermont/Vermont_14,Vermont,d:\NLP_Project_tasks_6_8_11\OCR_output\Vermont\Vermont_14.txt,2.552406599977985,0.04146862030029297,89.65234375,89.65234375,0.0,False
Vermont/Vermont_15,Vermont,d:\NLP_Project_tasks_6_8_11\OCR_output\Vermont\Vermont_15.txt,2.551822300069034,0.058045387268066406,89.65234375,89.65234375,0.0,False
Vermont/Vermont_2,Vermont,d:\NLP_Project_tasks_6_8_11\OCR_output\Vermont\Vermont_2.txt,2.273674000054598,0.040340423583984375,89.65234375,89.65234375,0.0,False
Vermont/Vermont_6,Vermont,d:\NLP_Project_tasks_6_8_11\OCR_output\Vermont\Vermont_6.txt,5.373339500045404,0.4550333023071289,89.65234375,89.9453125,0.29296875,False
Vermont/Vermont_7,Vermont,d:\NLP_Project_tasks_6_8_11\OCR_output\Vermont\Vermont_7.txt,4.001850199885666,0.2513294219970703,89.9453125,89.98828125,0.04296875,False
Vermont/Vermont_8,Vermont,d:\NLP_Project_tasks_6_8_11\OCR_output\Vermont\Vermont_8.txt,2.5778907998465,0.04228973388671875,89.9921875,89.9921875,0.0,False
Vermont/Vermont_9,Vermont,d:\NLP_Project_tasks_6_8_11\OCR_output\Vermont\Vermont_9.txt,2.3265688999090344,0.0440826416015625,89.9921875,89.9921875,0.0,False
Virginia/Virgina_1,Virginia,d:\NLP_Project_tasks_6_8_11\OCR_output\Virginia\Virgina_1.txt,2.1490873999428004,0.039798736572265625,89.9921875,89.9921875,0.0,False
Washington/Washington_17,Washington,d:\NLP_Project_tasks_6_8_11\OCR_output\Washington\Washington_17.txt,2.5187776999082416,0.04351997375488281,89.9921875,89.9921875,0.0,False
Washington/Washington_19,Washington,d:\NLP_Project_tasks_6_8_11\OCR_output\Washington\Washington_19.txt,2.1779793999157846,0.04012107849121094,89.9921875,89.9921875,0.0,False
Washington/Washington_34,Washington,d:\NLP_Project_tasks_6_8_11\OCR_output\Washington\Washington_34.txt,4.106267800088972,0.3230562210083008,89.9921875,90.015625,0.0234375,False
Washington/Washington_4,Washington,d:\NLP_Project_tasks_6_8_11\OCR_output\Washington\Washington_4.txt,2.241187599953264,0.03957843780517578,90.015625,90.015625,0.0,False
Wisconsin/Wisconsin_12,Wisconsin,d:\NLP_Project_tasks_6_8_11\OCR_output\Wisconsin\Wisconsin_12.txt,3.3613402999471873,0.27616024017333984,90.015625,90.015625,0.0,False
Wisconsin/Wisconsin_9,Wisconsin,d:\NLP_Project_tasks_6_8_11\OCR_output\Wisconsin\Wisconsin_9.txt,2.2093974000308663,0.04061698913574219,90.015625,90.015625,0.0,False
